 'mid gain (vrf = -0.200)' 'mid gain (vrf = -0.200)'].
2023-09-04 10:38:27,901 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,901 - INFO - Dataset Gain_setting in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,902 - INFO - Dataset N_excluded_pixels in AIR\pilatus2-Metadata was created.
2023-09-04 10:38:27,902 - INFO - Dataset could not be created with the standard format for the key Excluded_pixels, value ['badpix_mask.tif' 'badpix_mask.tif' 'badpix_mask.tif' 'badpix_mask.tif'
 'badpix_mask.tif' 'badpix_mask.tif'].
2023-09-04 10:38:27,902 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,903 - INFO - Dataset Excluded_pixels in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,903 - INFO - Dataset could not be created with the standard format for the key Flat_field, value ['(nil)' '(nil)' '(nil)' '(nil)' '(nil)' '(nil)'].
2023-09-04 10:38:27,903 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,904 - INFO - Dataset Flat_field in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,905 - INFO - Dataset could not be created with the standard format for the key Trim_file, value ['p2m0101_E20000_T6200_vrf_m0p20.bin' 'p2m0101_E20000_T6200_vrf_m0p20.bin'
 'p2m0101_E20000_T6200_vrf_m0p20.bin' 'p2m0101_E20000_T6200_vrf_m0p20.bin'
 'p2m0101_E20000_T6200_vrf_m0p20.bin' 'p2m0101_E20000_T6200_vrf_m0p20.bin'].
2023-09-04 10:38:27,905 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,905 - INFO - Dataset Trim_file in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,906 - INFO - Dataset could not be created with the standard format for the key Image_path, value ['/ramdisk/2023/si33312-1/AIR/pilatus2/'
 '/ramdisk/2023/si33312-1/AIR/pilatus2/'
 '/ramdisk/2023/si33312-1/AIR/pilatus2/'
 '/ramdisk/2023/si33312-1/AIR/pilatus2/'
 '/ramdisk/2023/si33312-1/AIR/pilatus2/'
 '/ramdisk/2023/si33312-1/AIR/pilatus2/'].
2023-09-04 10:38:27,906 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,906 - INFO - Dataset Image_path in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,906 - INFO - Dataset could not be created with the standard format for the key Wavelength, value ['0.61995 A' '0.61995 A' '0.61995 A' '0.61995 A' '0.61995 A' '0.61995 A'].
2023-09-04 10:38:27,907 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,907 - INFO - Dataset Wavelength in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,907 - INFO - Dataset could not be created with the standard format for the key Energy_range, value ['(0, 0) eV' '(0, 0) eV' '(0, 0) eV' '(0, 0) eV' '(0, 0) eV' '(0, 0) eV'].
2023-09-04 10:38:27,907 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,908 - INFO - Dataset Energy_range in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,908 - INFO - Dataset could not be created with the standard format for the key Detector_distance, value ['1.00000 m' '1.00000 m' '1.00000 m' '1.00000 m' '1.00000 m' '1.00000 m'].
2023-09-04 10:38:27,908 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,909 - INFO - Dataset Detector_distance in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,909 - INFO - Dataset could not be created with the standard format for the key Detector_Voffset, value ['0.00000 m' '0.00000 m' '0.00000 m' '0.00000 m' '0.00000 m' '0.00000 m'].
2023-09-04 10:38:27,909 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,910 - INFO - Dataset Detector_Voffset in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,910 - INFO - Dataset could not be created with the standard format for the key Beam_xy, value ['(0.00, 0.00) pixels' '(0.00, 0.00) pixels' '(0.00, 0.00) pixels'
 '(0.00, 0.00) pixels' '(0.00, 0.00) pixels' '(0.00, 0.00) pixels'].
2023-09-04 10:38:27,910 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,911 - INFO - Dataset Beam_xy in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,911 - INFO - Dataset Flux in AIR\pilatus2-Metadata was created.
2023-09-04 10:38:27,912 - INFO - Dataset Filter_transmission in AIR\pilatus2-Metadata was created.
2023-09-04 10:38:27,912 - INFO - Dataset could not be created with the standard format for the key Start_angle, value ['0.0000 deg.' '0.0000 deg.' '0.0000 deg.' '0.0000 deg.' '0.0000 deg.'
 '0.0000 deg.'].
2023-09-04 10:38:27,912 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,912 - INFO - Dataset Start_angle in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,913 - INFO - Dataset could not be created with the standard format for the key Angle_increment, value ['0.1000 deg.' '0.1000 deg.' '0.1000 deg.' '0.1000 deg.' '0.1000 deg.'
 '0.1000 deg.'].
2023-09-04 10:38:27,913 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,913 - INFO - Dataset Angle_increment in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,914 - INFO - Dataset could not be created with the standard format for the key Detector_2theta, value ['0.0000 deg.' '0.0000 deg.' '0.0000 deg.' '0.0000 deg.' '0.0000 deg.'
 '0.0000 deg.'].
2023-09-04 10:38:27,914 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,914 - INFO - Dataset Detector_2theta in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,915 - INFO - Dataset Polarization in AIR\pilatus2-Metadata was created.
